*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Feb  6 2025 20:33:19
*************************************************
parsing config file: /home/wzz/Pythia/config/pythia.ini

trace_0 /home/wzz/Pythia/traces/605.mcf_s-472B.champsimtrace.xz
scooby_state_402dcb|42|-3 1,1,0,1,1,1,2,0,0,0,1,22,3086,1,0,3117,
scooby_state_402dc3|0|-11 3110,0,1,0,0,0,1,0,0,1,1,0,0,1,0,3115,
scooby_state_402dc7|2|-1 16,1,2,0,2,0,0,2,1,0,0,1660,1425,1,0,3110,
scooby_state_402dc7|4|-1 20,0,1,0,0,0,2,0,0,0,0,1637,1447,1,0,3108,
scooby_state_402dcb|13|-3 5,1,0,0,1,0,0,0,0,0,0,39,3059,0,0,3105,
scooby_state_402dc7|37|-1 25,1,1,1,0,0,1,3,0,0,0,1655,1416,1,0,3104,
scooby_state_402dc7|46|-2 2,1,1,0,0,0,0,0,0,0,0,1148,1947,0,1,3100,
scooby_state_402dcb|27|-3 5,0,1,0,0,0,0,0,0,1,0,39,3051,0,0,3097,
scooby_state_402dc3|13|-11 3081,1,0,0,2,0,0,0,1,0,0,0,1,0,1,3087,
scooby_state_402dc7|37|-2 0,0,1,0,2,0,1,0,0,0,0,1106,1975,0,0,3085,
scooby_state_402dc3|22|-11 3081,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3083,
scooby_state_402dc7|49|-2 0,0,2,0,1,1,1,1,0,2,1,1137,1929,0,0,3075,
scooby_state_402dc7|45|-2 0,1,2,1,0,2,0,0,2,0,0,1133,1932,0,1,3074,
scooby_state_402dc7|3|-2 1,0,0,0,0,1,0,0,0,0,1,985,2082,0,1,3071,
scooby_state_402dcb|47|8 25,0,1,1,1,1,1,0,1,0,0,1,3032,0,2,3066,
scooby_state_402dc7|3|-1 17,0,0,1,0,0,0,0,0,0,0,1695,1329,1,1,3044,
scooby_state_402e18|54|0 386,1,0,0,0,0,1,0,0,0,0,1036,1612,0,0,3036,
scooby_state_402dc7|9|-2 3,0,0,2,0,0,0,0,1,2,0,972,2049,0,0,3029,
scooby_state_402dc7|35|-2 4,1,0,2,0,0,0,0,0,1,0,1062,1953,0,0,3023,
scooby_state_402dcb|58|8 38,0,0,0,0,0,2,0,0,0,0,0,2982,0,0,3022,
scooby_state_402dcb|18|-3 4,1,0,0,2,0,0,1,0,0,0,43,2963,0,0,3014,
scooby_state_402dc7|34|-1 21,0,0,1,0,0,0,2,0,0,0,1617,1368,0,0,3009,
scooby_state_402dcb|50|-3 4,0,0,0,0,1,1,1,0,0,0,37,2954,0,0,2998,
scooby_state_402dcb|39|-3 0,0,1,1,0,0,0,2,0,0,0,4,2987,2,0,2997,
scooby_state_402dcb|49|-3 1,0,0,0,0,0,0,1,0,0,1,11,2980,0,0,2994,
scooby_state_402dc7|58|-2 1,0,0,0,1,0,0,2,0,0,0,1037,1952,0,0,2993,
scooby_state_402dcb|14|8 35,0,0,0,0,1,0,0,2,0,0,1,2953,1,0,2993,
scooby_state_402dcb|59|1 3,0,0,0,0,0,0,1,0,1,0,2,2970,0,1,2978,
scooby_state_402dc7|14|-2 1,0,0,0,0,0,1,0,1,0,0,971,1998,0,0,2972,
scooby_state_402dcb|55|-3 2,1,0,1,0,0,0,0,0,1,0,40,2926,1,0,2972,
scooby_state_402dcb|57|1 1,0,0,0,0,2,2,2,1,1,1,0,2960,0,0,2970,
scooby_state_402dc3|14|-11 2956,0,0,0,1,1,1,0,0,0,0,1,1,0,0,2961,
scooby_state_402dcb|54|8 23,1,0,0,0,2,0,0,0,1,0,0,2930,0,3,2960,
scooby_state_402dcb|23|-3 5,0,0,0,0,0,0,1,0,0,0,45,2908,0,0,2959,
scooby_state_402dc7|4|-2 1,0,0,1,0,0,0,0,0,0,0,1091,1863,1,0,2957,
scooby_state_402dcb|20|8 19,0,0,0,2,0,1,0,0,0,0,0,2934,0,0,2956,
scooby_state_402dcb|29|-3 1,1,0,0,1,0,0,2,0,1,1,4,2943,0,0,2954,
scooby_state_402dc7|0|-2 0,1,0,0,1,0,0,0,0,1,1,1152,1793,0,0,2949,
scooby_state_402dc7|5|-1 20,1,0,0,1,0,2,1,0,0,0,1625,1296,1,0,2947,
scooby_state_402dc7|30|-2 1,0,1,1,0,1,0,0,1,0,0,982,1958,0,0,2945,
scooby_state_402dcb|4|1 0,0,1,3,3,0,1,0,0,0,0,0,2926,1,0,2935,
scooby_state_402dc3|7|-11 2932,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2935,
scooby_state_402dcb|44|-3 4,0,1,0,0,0,0,0,0,0,0,50,2873,1,1,2930,
scooby_state_402dcb|0|-4 1,0,0,0,0,0,0,0,1,0,0,0,2923,0,0,2925,
scooby_state_40307e|0|0 2910,0,0,1,1,1,0,1,0,0,0,1,0,0,0,2915,
scooby_state_402dcb|34|8 36,1,1,0,0,0,0,0,0,0,1,0,2866,0,3,2908,
scooby_state_402dcb|44|8 39,0,0,1,0,0,0,1,3,2,0,0,2858,0,2,2906,
scooby_state_402dcb|58|1 0,0,2,2,2,1,1,0,1,0,0,0,2891,0,0,2900,
scooby_state_402dcb|43|8 9,0,2,0,0,1,0,0,2,0,0,0,2881,0,3,2898,
scooby_state_402dcb|62|4 36,2,1,0,1,1,0,0,0,0,1,5,2848,2,0,2897,
scooby_state_402dcb|36|8 6,1,0,1,1,0,1,1,1,0,0,0,2881,0,1,2894,
scooby_state_402dc7|20|-2 2,1,0,1,0,0,1,0,2,0,0,1106,1770,0,0,2883,
scooby_state_402dcb|34|4 36,0,0,1,1,0,0,0,0,0,0,3,2837,0,1,2879,
scooby_state_402dcb|27|8 26,1,0,0,0,0,1,0,0,0,0,0,2846,0,1,2875,
scooby_state_402dc3|45|-11 2869,0,0,0,0,1,1,0,0,0,1,1,0,1,0,2874,
scooby_state_402dcb|45|8 30,1,0,0,1,1,1,1,0,1,1,1,2832,1,2,2873,
scooby_state_402dcb|60|8 25,2,0,0,2,0,0,0,0,0,0,2,2841,0,1,2873,
scooby_state_402dc7|32|-2 1,0,1,0,0,1,0,1,0,0,1,1033,1833,1,0,2872,
scooby_state_402dcb|29|8 8,0,1,0,0,0,0,0,0,0,0,0,2861,1,1,2872,
scooby_state_402dcb|35|1 1,3,3,0,0,0,0,0,1,0,0,1,2861,0,1,2871,
scooby_state_402dcb|41|8 34,0,1,0,0,0,1,0,0,1,2,0,2825,0,0,2864,
scooby_state_402dc7|42|-2 0,1,0,1,2,1,1,0,0,0,1,1074,1778,0,1,2860,
scooby_state_402dcb|12|8 5,0,0,0,1,0,0,0,0,0,0,0,2840,0,0,2846,
scooby_state_402dc7|55|-2 1,0,0,0,0,0,1,0,1,0,0,1054,1789,0,0,2846,
scooby_state_402dcb|10|7 44,1,0,0,1,0,0,0,1,0,1,1,2795,0,0,2844,
scooby_state_402dcb|52|8 20,1,0,1,0,0,1,1,0,0,0,0,2816,0,1,2841,
scooby_state_402dcb|19|-3 1,0,0,1,0,0,0,0,0,0,0,5,2825,0,0,2832,
scooby_state_402dc3|24|-11 2824,0,0,0,0,1,0,1,1,1,0,0,0,0,0,2828,
scooby_state_402dcb|61|4 24,0,0,0,0,0,0,1,1,0,0,3,2797,0,0,2826,
scooby_state_402dcb|59|8 9,0,0,1,0,1,1,0,0,0,0,0,2807,0,0,2819,
scooby_state_402dcb|20|-3 4,2,0,1,0,1,0,0,1,0,0,55,2747,0,0,2811,
scooby_state_402dc7|36|-2 0,0,1,0,0,1,0,0,0,1,1,1034,1762,0,0,2800,
scooby_state_402dcb|23|8 22,1,0,0,0,0,0,1,1,0,4,0,2769,1,1,2800,
scooby_state_402dcb|31|8 32,0,1,1,0,0,1,1,1,0,0,1,2752,2,1,2793,
scooby_state_402dc7|31|-2 0,0,0,1,0,1,0,0,1,0,0,988,1800,0,0,2791,
scooby_state_402dcb|49|8 8,0,1,3,1,0,1,0,1,0,0,0,2771,0,0,2786,
scooby_state_402dcb|55|8 24,0,1,1,1,0,1,0,2,0,1,2,2746,1,1,2781,
scooby_state_402dcb|38|8 24,0,0,0,0,0,0,0,1,1,0,1,2745,0,0,2772,
scooby_state_402dcb|40|8 18,0,0,0,0,0,0,0,1,0,0,1,2745,0,0,2765,
scooby_state_402dcb|51|-7 0,0,0,0,0,0,0,2,0,2,0,0,2756,0,0,2760,
scooby_state_402dc7|41|-2 1,0,1,1,0,1,0,0,1,2,0,994,1755,1,0,2757,
scooby_state_402dcb|17|8 26,0,0,0,0,0,1,0,0,1,0,1,2724,2,1,2756,
scooby_state_402dcb|34|-3 1,1,1,0,0,0,1,0,0,0,0,58,2691,0,1,2754,
scooby_state_402dcb|39|8 7,0,1,0,0,1,0,0,0,0,0,0,2745,0,0,2754,
scooby_state_402dcb|11|11 14,0,0,0,1,0,0,0,0,0,0,0,2736,0,0,2751,
scooby_state_402dcb|21|8 30,1,0,1,0,0,0,1,0,0,0,0,2713,0,2,2748,
scooby_state_402dcb|18|8 26,1,0,2,0,1,1,0,1,0,0,0,2712,1,1,2746,
scooby_state_402dcb|16|-3 0,1,0,0,1,1,0,0,0,0,0,8,2730,0,0,2741,
scooby_state_402dcb|48|8 13,1,0,0,0,0,1,0,0,1,0,0,2714,0,3,2733,
scooby_state_402dcb|28|8 34,0,1,1,1,0,1,0,1,0,0,1,2681,0,2,2723,
scooby_state_402dcb|57|8 26,0,0,0,0,0,0,1,0,0,0,0,2685,0,2,2714,
scooby_state_402dcb|51|1 0,1,0,2,3,1,0,1,0,0,1,0,2698,0,0,2707,
scooby_state_402dcb|60|4 23,0,0,0,0,0,0,0,0,2,0,3,2679,0,0,2707,
scooby_state_402dcb|32|8 14,3,0,0,0,0,0,0,1,0,0,1,2687,0,1,2707,
scooby_state_402dc7|51|-1 21,0,0,1,1,0,0,0,1,0,0,1585,1096,0,1,2706,
scooby_state_402dc3|33|-8 2698,0,1,1,0,0,0,0,1,0,0,1,1,1,0,2704,
scooby_state_402dcb|16|8 12,0,1,0,0,0,0,1,0,0,0,0,2683,1,0,2698,
scooby_state_402dc7|26|-2 0,1,1,0,0,0,0,1,1,0,2,954,1731,0,0,2691,
scooby_state_402dc7|16|-2 0,1,1,1,0,0,3,0,1,2,0,1043,1636,1,1,2690,
scooby_state_402dcb|37|8 17,0,0,1,1,1,0,1,0,1,0,0,2654,0,2,2678,
scooby_state_402dc7|51|-2 1,0,0,0,1,3,0,0,0,1,0,929,1743,0,0,2678,
scooby_state_402dc7|48|-2 0,0,0,0,0,2,0,0,1,0,1,1059,1612,1,1,2677,
scooby_state_402dc7|22|-2 0,0,1,0,0,1,1,0,0,0,1,941,1728,0,0,2673,
scooby_state_402dc7|23|-2 0,0,0,0,0,2,1,0,0,0,0,982,1688,0,0,2673,
scooby_state_402dc7|19|-1 21,0,0,1,1,0,1,0,0,1,0,1629,1017,0,0,2671,
scooby_state_402dc3|17|-8 2666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2668,
scooby_state_402dcb|22|8 12,0,0,0,0,0,0,0,2,0,1,0,2649,0,0,2664,
scooby_state_402dcb|63|4 20,0,0,0,1,0,0,1,0,0,0,4,2635,0,0,2661,
scooby_state_402dcb|24|8 33,1,0,0,0,0,0,1,0,0,0,0,2607,0,0,2642,
scooby_state_402dc7|13|-2 0,0,0,1,0,2,1,0,1,0,0,945,1690,0,0,2640,
scooby_state_402dcb|11|8 24,0,0,0,0,1,1,0,1,2,1,2,2605,0,0,2637,
scooby_state_402dcb|46|8 5,1,1,0,1,0,0,2,0,0,0,0,2620,0,0,2630,
scooby_state_402dcb|60|7 49,1,0,1,0,0,0,0,0,1,0,1,2571,0,0,2624,
scooby_state_402dcb|53|1 0,0,0,0,1,0,0,0,3,2,2,0,2613,2,0,2623,
scooby_state_402dcb|30|8 19,1,0,0,0,0,0,1,0,1,0,1,2599,0,0,2622,
scooby_state_402dcb|16|1 1,1,0,1,0,0,0,1,3,3,1,0,2608,1,0,2620,
scooby_state_402dc7|24|-2 0,2,0,0,2,0,1,0,2,0,1,934,1676,0,0,2618,
scooby_state_402dcb|19|1 0,0,0,1,1,0,0,1,0,2,3,1,2604,1,0,2614,
scooby_state_402dc7|43|-2 0,1,0,0,0,0,1,0,0,1,0,872,1734,0,0,2609,
scooby_state_402dcb|53|8 4,0,0,0,0,1,0,0,0,2,0,0,2599,1,0,2607,
scooby_state_402dcb|8|7 40,0,2,0,0,1,0,0,0,0,1,0,2558,0,0,2602,
scooby_state_402dcb|45|-3 5,0,1,1,0,1,0,1,0,0,0,40,2548,0,0,2597,
scooby_state_402dc7|35|-1 21,2,0,1,0,0,0,1,0,0,1,1633,927,0,0,2586,
scooby_state_402dcb|7|7 41,0,0,2,0,0,0,0,0,1,1,0,2521,0,1,2567,
scooby_state_402dc7|12|-2 0,0,0,0,1,0,1,0,1,0,1,888,1666,0,0,2558,
scooby_state_402dcb|50|1 0,0,0,0,1,0,1,2,2,2,0,0,2546,0,1,2555,
scooby_state_402dcb|33|8 10,0,0,1,0,1,0,1,0,0,0,1,2533,1,1,2549,
scooby_state_402dcb|50|8 17,2,1,0,1,0,0,0,0,0,0,2,2521,1,0,2545,
scooby_state_402dcb|48|-3 0,0,0,0,1,3,0,0,0,0,0,36,2502,1,2,2545,
scooby_state_402dcb|61|11 14,0,0,0,0,1,0,0,0,0,0,0,2527,0,0,2542,
scooby_state_402dc7|47|-2 1,0,0,0,1,1,0,0,0,0,1,1067,1468,2,0,2541,
scooby_state_402dcb|15|8 22,1,1,0,1,0,1,0,0,0,0,0,2512,0,0,2538,
scooby_state_402dcb|25|8 26,0,0,0,1,0,0,1,1,0,0,0,2492,0,0,2521,
scooby_state_402dcb|6|1 1,0,0,0,1,0,0,2,2,2,0,0,2511,1,0,2520,
scooby_state_402dcb|40|1 0,0,0,0,0,0,2,2,3,0,1,1,2499,1,0,2509,
scooby_state_402dcb|50|7 36,0,1,0,0,0,0,0,0,1,0,1,2468,1,0,2508,
scooby_state_402dc7|19|-2 0,1,0,0,0,0,0,0,1,0,1,909,1586,0,0,2498,
scooby_state_402dcb|26|1 0,0,0,0,0,0,1,0,2,2,2,0,2490,0,0,2497,
scooby_state_402dcb|24|1 0,0,0,3,3,3,0,1,0,0,1,1,2484,1,0,2497,
scooby_state_402dcb|56|1 0,0,1,0,0,1,0,0,0,1,3,3,2482,0,0,2491,
scooby_state_402dcb|9|7 28,0,2,1,0,0,0,0,0,2,0,1,2447,0,3,2484,
scooby_state_402dcb|9|1 1,1,0,0,0,0,0,0,1,2,2,1,2469,0,1,2478,
scooby_state_402dc7|40|-2 1,0,0,0,0,0,0,1,0,1,0,839,1621,1,0,2464,
scooby_state_402dc7|28|-2 2,2,1,0,0,0,0,1,0,1,0,944,1509,0,0,2460,
scooby_state_402dcb|43|1 0,1,0,0,0,0,0,1,4,2,1,1,2446,0,0,2456,
scooby_state_402dc7|33|-2 0,0,0,0,0,0,1,0,0,1,0,996,1451,0,0,2449,
scooby_state_402dc7|56|-2 0,0,0,1,2,0,0,0,0,0,0,845,1599,0,0,2447,
scooby_state_402dcb|18|1 2,2,2,2,0,0,1,0,0,0,0,0,2438,0,0,2447,
scooby_state_402dcb|42|1 1,2,0,0,0,3,0,0,0,1,0,1,2433,4,0,2445,
scooby_state_402dcb|45|1 1,3,2,3,1,0,0,2,0,0,1,0,2430,1,0,2444,
scooby_state_402dcb|32|-3 1,0,0,0,1,0,1,0,1,0,0,10,2428,0,0,2442,
scooby_state_402dcb|27|1 0,0,1,0,1,2,2,1,0,0,0,1,2434,0,0,2442,
scooby_state_402dcb|39|1 1,1,0,0,0,1,0,0,0,0,2,2,2431,0,0,2438,
scooby_state_402dcb|12|1 0,0,0,0,0,2,0,0,0,0,2,2,2432,0,0,2438,
scooby_state_402dc7|10|-2 0,1,0,1,0,1,1,0,0,0,0,917,1515,1,0,2437,
scooby_state_403083|0|0 1336,6,6,4,3,4,4,5,2,4,1,61,191,3,800,2430,
scooby_state_402dcb|34|1 1,0,2,1,3,3,1,1,1,0,0,0,2414,1,0,2428,
scooby_state_402dcb|54|1 0,0,1,2,2,2,2,0,0,0,1,1,2414,1,0,2426,
scooby_state_402dcb|23|1 0,1,0,0,1,0,0,3,2,1,0,0,2418,0,0,2426,
scooby_state_402dc7|53|-2 1,0,0,1,0,1,0,0,0,0,0,947,1475,0,0,2425,
scooby_state_402dcb|11|1 1,1,2,2,1,0,0,0,0,0,0,1,2409,0,0,2417,
scooby_state_402dcb|13|1 0,0,1,1,1,0,1,4,2,1,0,1,2401,0,0,2413,
scooby_state_402dc7|27|-2 0,0,0,0,0,0,1,0,0,0,0,849,1563,0,0,2413,
scooby_state_402dcb|52|1 2,2,1,0,0,0,0,0,0,0,0,0,2405,1,0,2411,
scooby_state_402dcb|8|1 2,2,3,0,0,0,0,1,0,0,1,0,2400,0,1,2410,
scooby_state_402dcb|62|7 29,0,1,0,0,0,0,0,0,0,1,0,2372,0,0,2403,
scooby_state_402dcb|48|1 1,1,2,3,2,0,0,1,1,0,0,0,2384,0,0,2395,
scooby_state_402dcb|41|1 0,2,2,2,2,1,0,1,0,0,0,1,2382,1,0,2394,
scooby_state_402dcb|7|-7 0,0,0,0,2,1,1,0,0,1,0,1,2388,0,0,2394,
scooby_state_402dcb|7|1 0,0,0,0,3,2,1,0,1,0,0,1,2385,0,0,2393,
scooby_state_402dcb|46|1 0,1,0,0,0,0,0,1,0,2,2,2,2379,0,1,2388,
scooby_state_402dcb|5|1 2,1,0,0,0,0,0,0,1,0,0,2,2382,0,0,2388,
scooby_state_402dcb|49|1 2,0,0,1,0,0,0,0,0,0,2,3,2374,0,0,2382,
scooby_state_402dcb|37|1 0,0,0,0,0,2,4,1,0,0,0,1,2368,0,1,2377,
scooby_state_402dcb|30|1 0,1,0,0,1,0,3,4,1,0,0,0,2362,0,0,2372,
scooby_state_402dcb|56|8 3,1,0,0,0,1,0,0,1,1,0,0,2356,0,0,2363,
scooby_state_402dcb|51|4 22,1,0,0,0,1,0,0,0,0,1,2,2329,0,1,2357,
scooby_state_402dcb|15|1 1,3,0,0,1,0,1,0,1,1,0,1,2344,0,1,2354,
scooby_state_402dcb|57|4 20,0,0,0,0,0,0,1,1,1,1,0,2314,0,1,2339,
scooby_state_402dc7|15|-2 0,3,0,1,0,0,1,1,1,1,0,941,1386,0,1,2336,
scooby_state_402dcb|10|1 0,1,0,0,0,2,2,2,1,0,0,1,2325,0,1,2335,
scooby_state_402dcb|44|7 34,0,0,0,2,0,0,1,0,1,1,0,2295,0,0,2334,
scooby_state_402dcb|14|1 0,0,1,2,3,3,0,1,1,0,0,0,2322,0,0,2333,
scooby_state_402dcb|21|1 0,0,2,2,2,0,0,0,0,0,0,0,2327,0,0,2333,
scooby_state_402dcb|29|1 0,1,0,0,0,1,0,1,0,2,3,2,2320,0,0,2330,
scooby_state_402dcb|31|1 0,0,2,3,3,1,0,0,0,1,0,1,2318,0,0,2329,
scooby_state_402dcb|35|4 11,0,0,0,0,0,0,0,1,0,0,1,2315,0,0,2328,
scooby_state_402dc3|27|-8 2321,2,0,0,1,0,0,1,0,0,0,0,0,0,1,2326,
scooby_state_402dcb|1|-4 0,1,0,0,0,0,0,0,0,1,1,0,2319,0,0,2322,
scooby_state_402dc7|1|-2 0,1,0,0,0,0,0,0,2,0,0,958,1357,0,1,2319,
scooby_state_402dcb|32|1 2,1,0,0,0,0,0,0,1,0,0,2,2312,1,0,2319,
scooby_state_402dcb|18|4 14,1,1,0,0,1,0,0,0,0,0,2,2296,0,0,2315,
scooby_state_402dcb|55|1 1,2,2,1,0,0,1,0,0,0,1,0,2303,0,0,2311,
scooby_state_402dcb|44|1 0,0,0,1,2,3,1,0,0,0,0,0,2297,0,1,2305,
scooby_state_402dcb|56|4 3,0,1,0,2,0,0,0,1,1,0,1,2292,0,0,2301,
scooby_state_402dcb|9|-7 0,0,0,1,0,0,0,1,0,1,0,1,2295,1,0,2300,
scooby_state_402dcb|28|1 1,2,2,2,1,0,0,0,0,0,0,0,2285,0,0,2293,
scooby_state_402dcb|47|1 0,0,0,0,1,2,2,3,0,0,1,0,2280,0,1,2290,
scooby_state_402dcb|20|1 0,0,0,0,0,1,2,3,1,0,0,0,2271,0,0,2278,
scooby_state_402dcb|57|7 42,0,0,0,1,1,0,0,0,1,0,0,2228,0,0,2273,
scooby_state_402dcb|19|8 4,1,0,0,0,0,1,1,0,0,0,0,2262,1,0,2270,
scooby_state_402dcb|33|7 36,0,0,0,0,0,0,0,0,2,0,1,2221,0,0,2260,
scooby_state_402dc3|43|-8 2254,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2256,
scooby_state_402dcb|6|-7 1,0,1,0,0,0,0,1,1,0,0,0,2250,0,0,2254,
scooby_state_402dcb|25|1 1,2,1,0,0,0,0,0,0,0,0,0,2243,1,0,2248,
scooby_state_402dcb|38|1 0,1,3,2,0,0,0,0,0,1,0,0,2241,0,0,2248,
scooby_state_402dcb|33|1 0,0,1,0,0,0,0,3,2,2,0,0,2234,0,0,2242,
scooby_state_402dc7|7|-2 1,0,0,0,0,0,1,0,2,0,1,888,1347,0,0,2240,
scooby_state_402dcb|63|7 21,1,1,0,1,0,0,0,1,1,0,0,2207,1,0,2234,
scooby_state_402dcb|5|-7 0,0,0,1,0,1,0,0,0,0,0,0,2225,1,0,2228,
scooby_state_402dcb|2|-4 0,0,0,0,0,2,1,0,0,0,0,0,2223,0,1,2227,
scooby_state_402dcb|22|1 1,0,0,0,1,0,0,2,0,0,2,2,2209,0,0,2217,
scooby_state_402dc3|1|-8 2205,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2207,
scooby_state_402dcb|13|-7 0,0,0,1,0,1,0,0,0,1,0,0,2187,0,0,2190,
scooby_state_402dcb|17|1 1,0,0,1,3,3,2,0,0,1,0,1,2175,0,1,2188,
scooby_state_402dc7|38|-2 0,0,0,0,0,0,0,0,0,0,1,740,1445,0,0,2186,
scooby_state_402dcb|17|7 29,0,1,0,0,0,0,0,0,0,0,0,2151,2,0,2183,
scooby_state_402dcb|36|1 0,0,0,0,0,2,1,0,1,2,2,1,2170,1,0,2180,
scooby_state_402dcb|19|7 7,1,0,0,0,1,3,0,0,0,0,0,2167,0,0,2179,
scooby_state_402dcb|12|7 15,0,0,0,1,1,0,0,1,0,0,2,2150,0,0,2170,
scooby_state_402dcb|48|7 29,0,1,0,0,0,1,0,2,0,0,0,2130,0,1,2164,
scooby_state_402dcb|20|18 1179,0,0,0,0,1,0,0,0,0,0,0,977,0,0,2157,
scooby_state_402dcb|51|8 31,0,0,0,2,1,0,1,0,0,0,0,2119,0,0,2154,
scooby_state_402dc7|44|-2 0,0,0,0,1,1,1,1,1,0,1,890,1256,0,1,2153,
scooby_state_402dcb|19|4 9,0,1,0,0,0,0,0,0,0,0,0,2137,0,0,2147,
scooby_state_402dc3|11|-8 2128,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2132,
scooby_state_402dcb|28|7 27,0,0,0,0,0,0,0,0,0,0,0,2104,0,0,2131,
scooby_state_402dc7|17|-2 0,0,0,0,3,0,0,0,0,0,0,841,1286,0,0,2130,
scooby_state_402dcb|16|7 24,1,0,1,1,0,2,0,0,0,0,0,2095,0,0,2124,
scooby_state_402dcb|35|8 21,0,0,0,0,0,0,0,0,0,0,0,2095,0,0,2116,
scooby_state_402dcb|57|11 7,0,0,0,0,0,0,1,0,2,0,1,2104,1,0,2116,
scooby_state_402dcb|24|4 10,0,0,0,0,1,0,0,0,0,0,2,2100,0,0,2113,
scooby_state_402dcb|49|7 14,0,0,0,1,0,1,0,0,0,0,0,2090,1,2,2109,
scooby_state_402dcb|58|7 27,0,1,1,0,0,0,0,0,1,1,2,2066,1,2,2102,
scooby_state_402dcb|53|7 21,0,0,0,0,1,1,2,1,1,0,2,2071,0,0,2100,
scooby_state_402dcb|12|-7 1,0,1,0,0,0,0,0,0,0,0,0,2097,0,0,2099,
scooby_state_402dc7|6|-2 1,1,0,2,0,0,0,1,0,1,1,935,1154,1,1,2098,
scooby_state_402dc3|0|-8 2091,0,0,0,0,1,1,0,1,0,0,0,1,0,0,2095,
scooby_state_402dcb|10|-7 1,0,0,1,1,0,0,1,0,1,1,0,2083,0,0,2089,
scooby_state_402dcb|54|7 21,0,0,0,0,0,0,0,0,0,0,0,2059,0,0,2080,
scooby_state_402dcb|59|7 13,0,0,2,0,0,0,2,1,0,0,1,2056,0,0,2075,
scooby_state_402dcb|14|7 29,0,0,0,1,0,1,0,0,0,0,1,2036,0,1,2069,
scooby_state_402dc7|52|-2 1,0,0,0,0,0,0,1,0,1,0,817,1245,0,0,2065,
scooby_state_402dcb|40|7 29,1,0,0,0,0,0,0,0,0,0,0,2034,1,0,2065,
scooby_state_402dcb|51|7 28,0,0,0,0,0,0,0,0,0,0,0,2035,1,0,2064,
scooby_state_402dc7|29|-2 0,0,0,0,0,0,1,0,0,1,0,864,1193,1,1,2061,
scooby_state_402dc7|8|-2 0,0,0,0,0,0,0,0,1,1,1,819,1233,2,0,2057,
scooby_state_402dcb|11|7 22,0,1,0,0,1,1,0,1,0,0,0,2030,0,0,2056,
scooby_state_402dc3|48|-8 2041,0,0,0,1,0,1,0,0,1,0,0,0,2,1,2047,
scooby_state_402dcb|43|7 28,1,0,0,0,0,0,0,0,0,0,0,2015,1,0,2045,
scooby_state_402dc3|16|-8 2043,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2044,
scooby_state_402dcb|27|7 26,0,0,0,0,0,0,1,1,0,0,0,2015,0,0,2043,
scooby_state_402dcb|38|7 29,0,0,0,0,1,0,0,1,0,0,0,2010,1,1,2043,
scooby_state_402dc3|3|-8 2032,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2034,
scooby_state_402dcb|32|7 13,0,0,0,1,0,1,0,0,0,1,1,2012,1,0,2030,
scooby_state_402dc3|49|-8 2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2024,
scooby_state_402dcb|31|4 17,0,1,0,0,0,1,0,0,0,1,0,1998,0,0,2018,
scooby_state_402dcb|25|7 22,0,0,0,0,0,2,0,0,1,0,0,1989,1,1,2016,
scooby_state_402dcb|17|14 231,0,0,0,0,0,0,0,0,1,1,1,1782,0,0,2016,
scooby_state_402dcb|55|4 17,0,0,0,0,1,1,0,0,0,1,2,1986,1,0,2009,
scooby_state_402dcb|52|-7 0,1,0,1,1,0,0,0,1,0,0,0,1993,0,0,1997,
scooby_state_402dcb|12|4 4,0,0,0,0,1,0,0,0,0,0,1,1988,0,0,1994,
scooby_state_402dcb|24|7 24,1,0,1,0,1,0,0,0,0,0,0,1959,0,0,1986,
scooby_state_402dcb|14|14 179,0,1,0,0,1,0,1,2,0,0,0,1801,0,0,1985,
scooby_state_402dcb|61|7 24,1,0,0,0,1,0,0,0,0,0,0,1957,0,0,1983,
scooby_state_402dcb|8|-7 0,0,0,0,0,0,0,2,1,0,0,1,1975,0,0,1979,
scooby_state_402dcb|50|4 15,0,1,1,0,0,0,1,0,0,0,2,1958,0,0,1978,
scooby_state_402dcb|28|4 15,0,1,0,0,0,0,0,0,0,0,0,1953,0,0,1969,
scooby_state_402dcb|55|7 21,0,0,0,0,0,0,0,1,0,0,0,1945,0,0,1967,
scooby_state_402dcb|34|11 5,0,0,0,0,1,0,1,0,0,0,1,1956,1,0,1965,
scooby_state_402dcb|21|7 26,0,0,1,0,0,0,0,0,0,0,0,1924,1,0,1952,
scooby_state_402dcb|8|4 10,1,0,0,0,1,0,0,0,0,0,1,1930,0,0,1943,
scooby_state_402dcb|52|7 15,0,0,0,0,0,0,1,0,0,1,1,1923,0,0,1941,
scooby_state_402dcb|25|4 15,0,0,0,0,1,0,0,0,0,0,0,1920,0,0,1936,
